@relation MIXED
@attribute v {False,True}
@attribute w {False,True}
@attribute x real
@attribute y real
@attribute class {p,n}

@data
True,False,0.159,1.000,p
False,True,0.751,0.434,n
False,True,0.530,0.782,p
False,True,0.860,0.103,n
True,False,0.249,0.944,p
True,True,0.959,0.229,n
False,True,0.714,0.472,n
False,False,0.713,0.029,p
True,True,0.083,0.369,n
False,False,0.064,0.637,p
False,True,0.008,0.685,p
False,False,0.107,0.713,p
False,True,0.189,0.170,n
False,False,0.370,0.457,p
True,False,0.759,0.801,p
False,True,0.386,0.190,n
True,True,0.848,0.492,n
True,True,0.709,0.906,n
False,True,0.422,0.636,p
True,False,0.936,0.894,p
False,False,0.838,0.876,p
True,True,0.298,0.488,n
True,True,0.751,0.293,n
False,True,0.941,0.207,n
True,True,0.333,0.748,n
False,True,0.744,0.640,n
True,False,0.935,0.821,p
True,True,0.932,0.244,n
False,False,0.151,0.684,n
True,False,0.313,0.318,n
False,False,0.245,0.448,p
True,False,0.083,0.303,n
True,False,0.782,0.841,p
False,False,0.130,0.475,p
False,True,0.112,0.553,n
False,True,0.192,0.555,p
False,True,0.170,0.582,n
False,True,0.851,0.075,n
False,False,0.666,0.670,n
True,False,0.254,0.677,n
False,True,0.770,0.529,n
False,False,0.914,0.901,p
False,False,0.819,0.796,p
True,False,0.540,0.510,p
False,False,0.111,0.120,p
True,False,0.449,0.614,p
True,True,0.593,0.054,n
False,False,0.755,0.528,p
False,False,0.431,0.506,p
False,False,0.898,0.350,p
True,False,0.387,0.241,p
False,True,0.925,0.577,n
False,False,0.190,0.891,p
True,True,0.824,0.091,n
False,False,0.083,0.217,p
False,False,0.174,0.614,n
True,False,0.330,0.458,n
True,True,0.768,0.136,n
True,True,0.101,0.001,n
True,False,0.081,0.410,n
False,False,0.148,0.838,p
True,False,0.331,0.441,n
False,False,0.242,0.933,p
False,False,0.580,0.866,p
False,False,0.308,0.479,p
True,False,0.378,0.182,n
False,False,0.109,0.950,p
True,False,0.244,0.779,p
False,False,0.563,0.941,n
False,True,0.956,0.544,n
True,False,0.329,0.785,p
False,False,0.079,0.512,p
True,False,0.333,0.663,p
True,False,0.579,0.335,p
True,False,0.066,0.952,p
False,True,0.607,0.442,p
False,False,0.732,0.673,p
True,True,0.083,0.581,n
True,True,0.723,0.398,n
False,False,0.134,0.656,p
True,False,0.710,0.540,n
True,False,0.627,0.630,p
False,False,0.310,0.174,p
False,False,0.957,0.835,p
False,True,0.956,0.075,n
False,False,0.460,0.771,p
True,True,0.280,0.718,n
True,True,0.886,0.681,n
True,False,0.301,0.434,n
False,False,0.163,0.110,p
False,False,0.634,0.578,p
False,True,0.546,0.331,p
False,False,0.667,0.415,p
True,True,0.125,0.030,n
True,False,0.353,0.853,p
False,True,0.442,0.615,p
False,True,0.150,0.608,n
True,True,0.764,0.803,n
False,True,0.302,0.152,p
True,False,0.675,0.484,p
False,True,0.636,0.998,p
True,False,0.482,0.683,p
False,False,0.479,0.887,p
False,True,0.572,0.809,p
True,False,0.599,0.180,p
True,True,0.733,0.571,p
True,True,0.585,0.286,n
False,True,0.061,0.252,n
False,True,0.181,0.065,n
True,True,0.524,0.974,n
True,False,0.936,0.024,n
True,True,0.858,0.603,n
True,True,0.293,0.486,n
True,True,0.223,0.562,n
True,True,0.694,0.613,n
True,False,0.615,0.977,p
True,True,0.439,0.226,n
True,True,0.318,0.962,n
True,True,0.805,0.678,n
False,True,0.738,0.911,p
False,False,0.243,0.489,p
True,True,0.716,0.265,n
False,False,0.289,0.634,p
True,False,0.711,0.925,p
False,True,0.203,0.097,n
True,False,0.722,0.273,n
True,True,0.097,0.921,n
True,False,0.668,0.124,n
True,True,0.510,0.953,n
False,True,0.611,0.101,n
False,True,0.842,0.534,n
False,False,0.984,0.297,p
True,True,0.894,0.227,n
False,False,0.387,0.425,p
True,True,0.885,0.152,n
False,True,0.460,0.699,p
True,False,0.057,0.527,n
False,True,0.608,0.302,n
False,False,0.418,0.950,p
False,False,0.300,0.966,p
True,True,0.279,0.142,n
True,False,0.859,0.229,n
True,True,0.535,0.064,n
True,True,0.282,0.512,n
True,False,0.950,0.329,n
False,True,0.609,0.597,p
False,False,0.393,0.065,p
True,True,0.860,0.407,n
True,False,0.154,0.375,n
True,False,0.987,0.855,p
True,False,0.880,0.523,n
True,True,0.399,0.219,n
False,False,0.018,0.218,p
False,False,0.152,0.167,p
False,False,0.418,0.717,p
False,True,0.098,0.257,p
False,True,0.169,0.458,p
False,True,0.903,0.023,n
True,False,0.229,0.539,n
False,True,0.257,0.106,n
True,False,0.631,0.829,p
True,True,0.591,0.298,n
False,False,0.138,0.801,p
True,False,0.435,0.064,n
False,True,0.577,0.631,p
True,True,0.814,0.025,n
True,False,0.222,0.101,n
True,False,0.020,0.395,n
False,False,0.741,0.599,p
True,False,0.751,0.770,p
False,True,0.953,0.456,n
False,True,0.265,0.855,p
True,True,0.033,0.788,n
True,True,0.416,0.117,n
True,False,0.700,0.044,p
True,True,0.902,0.578,n
False,False,0.290,0.293,p
True,False,0.338,0.619,p
True,False,0.123,0.343,n
True,True,0.394,0.891,n
False,False,0.234,0.942,p
False,False,0.622,0.170,p
False,False,0.673,0.988,p
True,True,0.155,0.657,n
True,True,0.403,0.806,n
False,True,0.446,0.306,p
True,False,0.453,0.900,p
True,True,0.361,0.985,n
True,True,0.621,0.174,n
True,True,0.294,0.550,n
True,False,0.912,0.385,n
False,True,0.900,0.673,n
True,False,0.594,0.988,p
True,True,0.134,0.829,n
False,True,0.256,0.533,n
True,False,0.090,0.961,p
True,False,0.637,0.867,p
False,True,0.842,0.788,n
False,False,0.639,0.169,p
False,True,0.638,0.917,p
False,True,0.208,0.341,n
False,True,0.736,0.773,p
False,True,0.812,0.067,n
True,True,0.795,0.001,n
False,False,0.353,0.640,p
True,False,0.422,0.972,p
True,False,0.663,0.555,p
True,True,0.979,0.284,n
False,False,0.344,0.573,p
True,True,0.326,0.330,n
True,False,0.404,0.226,n
True,True,0.741,0.985,n
True,False,0.050,0.705,p
False,True,0.172,0.685,n
False,True,0.615,0.028,n
True,False,0.260,0.896,p
False,True,0.855,0.649,n
False,True,0.397,0.781,p
True,False,0.936,0.112,n
False,True,0.457,0.757,n
True,True,0.474,0.651,n
True,False,0.375,0.290,n
False,False,0.427,0.660,p
True,True,0.618,0.680,n
True,True,0.264,0.015,n
True,False,0.529,0.258,p
True,False,0.418,0.672,p
True,True,0.008,0.058,n
True,True,0.102,0.762,n
False,False,0.212,0.681,n
False,True,0.668,0.958,p
True,False,0.076,0.028,n
True,True,0.219,0.977,n
True,False,0.870,0.819,p
False,True,0.170,0.029,n
True,True,0.470,0.899,n
False,True,0.083,0.664,n
False,True,0.218,0.747,n
False,True,0.555,0.392,p
True,False,0.446,0.286,p
False,False,0.400,0.102,n
True,False,0.375,0.583,p
False,False,0.039,0.557,p
False,True,0.513,0.070,n
False,False,0.101,0.462,p
False,True,0.217,0.019,n
False,False,0.305,0.426,p
True,True,0.158,0.575,n
False,False,0.444,0.112,p
False,False,0.878,0.599,p
True,True,0.115,0.664,n
True,False,0.085,0.149,p
True,True,0.998,0.273,n
False,False,0.817,0.634,p
False,False,0.626,0.634,p
False,True,0.062,0.571,n
False,True,0.674,0.910,p
False,True,0.704,0.807,p
False,True,0.376,0.510,p
True,False,0.534,0.766,p
False,False,0.260,0.984,p
False,True,0.470,0.810,p
False,False,0.602,0.993,p
True,False,0.671,0.694,p
True,True,0.062,0.052,n
True,False,0.949,0.460,p
False,False,0.035,0.725,p
False,False,0.768,0.385,n
False,False,0.724,0.785,p
True,True,0.275,0.938,n
False,False,0.406,0.430,p
True,False,0.644,0.580,p
False,True,0.196,0.952,p
False,True,0.967,0.071,p
True,True,0.022,0.599,p
True,True,0.301,0.174,n
True,False,0.677,0.197,n
False,False,0.388,0.994,p
False,True,0.980,0.843,p
True,False,0.156,0.099,n
False,True,0.449,0.941,p
True,False,0.453,0.207,n
True,True,0.021,0.216,n
True,False,0.671,0.583,p
False,True,0.451,0.882,p
False,True,0.238,0.437,n
False,True,0.421,0.371,p
True,True,0.317,0.137,n
True,True,0.579,0.028,n
True,True,0.363,0.315,n
False,True,0.634,0.453,p
True,True,0.676,0.002,n
True,True,0.934,0.979,n
True,True,0.887,0.919,p
False,False,0.628,0.397,p
False,False,0.788,0.923,p
True,True,0.545,0.251,n
False,False,0.704,0.893,p
False,False,0.225,0.391,p
True,False,0.894,0.325,n
True,False,0.602,0.325,n
False,False,0.225,0.430,p
False,True,0.629,0.033,n
True,True,0.201,0.958,n
False,False,0.680,0.883,p
False,True,0.152,0.197,n
False,True,0.153,0.016,n
True,False,0.478,0.236,p
True,False,0.211,0.116,n
False,False,0.324,0.756,p
True,True,0.404,0.233,n
False,True,0.170,0.099,n
True,True,0.811,0.434,n
False,True,0.363,0.609,p
False,True,0.341,0.944,p
True,False,0.352,0.554,p
True,True,0.165,0.334,n
False,False,0.455,0.259,p
True,True,0.215,0.585,n
True,True,0.676,0.415,p
False,True,0.571,0.193,p
True,True,0.660,0.924,n
False,False,0.482,0.152,p
True,True,0.278,0.538,n
False,False,0.982,0.334,p
False,False,0.756,0.729,n
True,True,0.636,0.637,n
False,False,0.131,0.598,p
False,True,0.877,0.395,n
True,False,0.559,0.319,p
False,True,0.568,0.327,p
True,False,0.116,0.155,n
True,False,0.804,0.408,n
True,False,0.876,0.398,n
False,True,0.231,0.411,n
False,False,0.890,0.741,p
False,True,0.592,0.145,n
False,False,0.542,0.207,p
True,True,0.344,0.564,n
True,False,0.433,0.311,p
False,True,0.721,0.014,n
True,False,0.286,0.345,n
False,False,0.264,0.790,p
True,True,0.318,0.094,n
True,True,0.102,0.866,n
False,False,0.608,0.523,p
False,False,0.415,0.991,p
False,True,0.655,0.788,p
False,False,0.550,0.221,p
True,False,0.446,0.915,p
False,True,0.043,0.446,n
False,True,0.431,0.214,p
True,True,0.403,0.216,n
True,False,0.351,0.905,n
False,True,0.373,0.384,n
False,False,0.786,0.858,p
False,True,0.473,0.344,p
True,False,0.108,0.309,n
True,False,0.391,0.736,p
True,False,0.769,0.456,n
False,False,0.237,0.624,p
False,True,0.139,0.124,n
True,True,0.742,0.135,n
False,True,0.061,0.904,p
True,True,0.796,0.967,n
True,False,0.535,0.355,n
True,True,0.891,0.134,n
False,False,0.796,0.891,p
False,True,0.157,0.027,p
True,True,0.001,0.302,n
False,True,0.451,0.851,p
True,True,0.198,0.375,n
True,True,0.972,0.143,n
True,False,0.970,0.917,p
False,True,0.881,0.611,n
True,False,0.761,0.799,p
False,True,0.811,0.936,p
True,True,0.343,0.064,n
True,False,0.622,0.904,p
True,True,0.200,0.062,n
True,True,0.539,0.057,n
True,True,0.972,0.619,n
True,False,0.957,0.209,n
True,True,0.540,0.899,p
True,True,0.850,0.945,n
False,True,0.703,0.012,n
True,False,0.142,0.465,n
True,False,0.148,0.235,p
True,False,0.594,0.334,p
False,False,0.369,0.303,p
False,True,0.242,0.671,n
False,False,0.610,0.774,p
False,True,0.735,0.152,n
True,True,0.608,0.398,n
False,True,0.546,0.498,p
False,True,0.680,0.005,n
True,True,0.333,0.500,n
False,True,0.756,0.999,p
False,True,0.270,0.713,n
False,True,0.234,0.177,n
False,False,0.421,0.624,p
False,True,0.759,0.705,n
False,False,0.078,0.241,n
False,False,0.869,0.820,p
True,False,0.083,0.757,p
True,False,0.570,0.305,p
False,True,0.496,0.309,p
False,True,0.272,0.524,n
False,True,0.398,0.061,n
False,True,0.801,0.646,p
True,True,0.931,0.861,n
True,False,0.629,0.782,n
True,True,0.060,0.200,n
True,True,0.495,0.023,n
True,True,0.348,0.069,n
True,True,0.783,0.135,p
False,False,0.412,0.548,p
True,False,0.506,0.335,p
False,False,0.410,0.340,p
False,True,0.920,0.496,n
False,True,0.987,0.135,n
True,False,0.573,0.732,p
True,True,0.237,0.319,n
True,False,0.351,0.791,p
False,False,0.377,0.636,p
False,False,0.892,0.381,n
False,True,0.747,0.883,p
False,True,0.681,0.158,n
True,False,0.839,0.415,n
True,True,0.064,0.251,n
True,True,0.158,0.449,n
True,False,0.882,0.860,p
False,False,0.190,0.365,p
False,True,0.938,0.030,n
True,True,0.378,0.855,n
False,True,0.578,0.791,p
False,True,0.188,0.124,n
False,False,0.849,0.052,p
False,False,0.395,0.880,p
False,False,0.994,0.904,p
False,False,0.521,0.901,p
True,True,0.186,0.510,n
False,False,0.295,0.981,p
False,True,0.718,0.946,p
False,True,0.862,0.967,p
True,True,0.042,0.387,n
False,True,0.509,0.578,p
False,False,0.624,0.470,p
False,False,0.101,0.525,p
True,True,0.306,0.879,n
False,False,0.370,0.441,p
True,False,0.082,0.017,n
False,False,0.271,0.861,p
False,False,0.103,0.999,p
False,True,0.614,0.789,p
True,False,0.097,0.952,p
False,False,0.964,0.771,p
False,True,0.440,0.400,p
True,False,0.156,0.816,n
False,True,0.655,0.282,n
True,False,0.888,0.403,n
False,False,0.484,0.151,p
True,True,0.834,0.495,n
True,False,0.299,0.331,n
False,False,0.254,0.335,p
False,False,0.797,0.422,p
True,False,0.056,0.929,p
False,True,0.553,0.854,p
True,False,0.998,0.399,n
True,False,0.856,0.369,n
False,True,0.101,0.621,p
True,False,0.815,0.191,n
True,False,0.227,0.109,n
True,False,0.693,0.837,p
False,True,0.106,0.547,n
True,False,0.808,0.254,n
True,False,0.985,0.500,n
True,True,0.743,0.860,n
True,False,0.566,0.387,p
False,True,0.317,0.405,n
False,False,0.612,0.385,p
False,False,0.077,0.857,p
False,False,0.492,0.011,p
True,True,0.994,0.346,n
True,True,0.209,0.643,n
False,False,0.963,0.067,p
False,True,0.688,0.056,n
True,True,0.917,0.495,n
True,False,0.835,0.089,n
True,True,0.551,0.628,n
False,False,0.455,0.273,p
False,True,0.769,0.130,n
True,False,0.494,0.305,n
True,True,0.259,0.770,n
False,False,0.549,0.384,p
False,True,0.892,0.064,n
False,False,0.022,0.467,p
False,False,0.847,0.084,n
False,False,0.304,0.913,p
False,False,0.486,0.041,n
True,True,0.590,0.898,n
False,True,0.128,0.608,n
False,True,0.013,0.219,n
False,False,0.904,0.598,p
True,False,0.915,0.462,n
False,True,0.516,0.110,n
False,False,0.163,0.382,p
False,False,0.669,0.012,p
True,False,0.606,0.975,n
False,False,0.950,0.256,p
True,True,0.030,0.364,n
True,True,0.821,0.842,n
True,True,0.020,0.393,n
False,True,0.229,0.718,n
False,False,0.554,0.884,p
True,True,0.339,0.806,n
True,True,0.224,0.567,n
False,False,0.971,0.208,p
True,False,0.448,0.821,p
False,True,0.148,0.908,p
True,True,0.765,0.421,n
True,False,0.093,0.763,p
True,False,0.399,0.921,p
False,True,0.178,0.420,n
False,False,0.016,0.449,p
False,True,0.021,0.326,n
False,False,0.377,0.488,n
False,False,0.910,0.507,p
True,True,0.482,0.032,n
False,True,0.484,0.274,p
True,False,0.817,0.559,n
False,True,0.370,0.683,p
False,False,0.372,0.944,n
False,False,0.554,0.876,p
True,True,0.017,0.119,n
True,False,0.174,0.106,n
True,False,0.445,0.610,p
False,False,0.024,0.814,p
False,True,0.172,0.496,n
True,False,1.000,0.920,n
False,False,0.212,0.620,p
False,False,0.661,0.841,p
False,True,0.546,0.633,p
True,True,0.506,0.571,n
False,True,0.892,0.546,n
False,False,0.913,0.892,p
True,True,0.768,0.215,n
True,True,0.932,0.160,n
False,True,0.286,0.663,p
False,True,0.147,0.832,p
True,True,0.845,0.099,n
True,False,0.447,0.907,p
False,False,0.769,0.504,p
False,False,0.505,0.267,p
True,False,0.365,0.594,p
False,True,0.717,0.606,n
False,True,0.509,0.774,p
False,True,0.830,0.999,p
True,False,0.099,0.001,n
True,False,0.490,0.156,n
False,True,0.264,0.435,n
True,False,0.634,0.521,p
False,False,0.436,0.318,p
True,True,0.600,0.071,n
True,False,0.518,0.002,n
True,True,0.975,0.846,n
True,False,0.776,0.194,n
True,True,0.643,0.821,n
True,True,0.129,0.563,n
True,True,0.607,0.066,n
True,True,0.986,0.389,n
False,False,0.013,0.669,p
False,True,0.566,0.003,n
True,False,0.997,0.118,n
False,True,0.485,0.324,p
False,False,0.743,0.575,p
False,True,0.323,0.679,p
True,True,0.896,0.493,n
True,True,0.929,0.566,n
False,True,0.577,0.742,p
True,False,0.912,0.760,p
False,True,0.896,0.453,n
False,False,0.228,0.481,p
False,False,0.424,0.956,n
True,False,0.887,0.888,p
True,True,0.264,0.070,n
True,True,0.680,0.804,n
True,True,0.208,0.623,n
False,False,0.911,0.325,p
True,False,0.221,0.040,n
True,False,0.355,0.473,p
True,False,0.411,0.922,p
True,False,0.242,0.004,p
False,True,0.741,0.897,p
False,True,0.609,0.553,p
False,True,0.397,0.802,n
True,True,0.733,0.620,n
True,True,0.021,0.829,p
True,True,0.351,0.824,n
True,False,0.046,0.519,n
True,True,0.932,0.331,n
False,True,0.699,0.179,n
False,True,0.865,0.886,p
False,False,0.499,0.494,p
False,False,0.539,0.996,p
True,True,0.156,0.605,n
True,False,0.133,0.068,n
False,False,0.427,0.447,p
False,True,0.953,0.375,n
True,True,0.941,0.514,n
False,True,0.825,0.101,n
True,False,0.078,0.194,n
False,False,0.314,0.562,p
False,True,0.520,0.060,n
False,True,0.879,0.003,n
True,False,0.513,0.457,p
True,False,0.299,0.791,n
True,False,0.961,0.135,n
False,False,0.395,0.415,n
True,True,0.884,0.870,n
True,True,0.881,0.057,n
False,True,0.559,0.776,p
False,False,0.631,0.645,n
False,True,0.525,0.692,p
False,True,0.067,0.617,n
False,True,0.102,0.097,n
False,False,0.027,0.036,p
True,False,0.336,0.775,p
False,True,0.785,0.231,n
False,False,0.614,0.252,p
True,False,0.425,0.170,n
False,True,0.136,0.651,n
False,False,0.261,0.258,p
False,False,0.943,0.484,p
False,False,0.990,0.882,p
True,True,0.201,0.367,n
False,False,0.947,0.480,p
False,True,0.656,0.051,n
False,False,0.855,0.942,p
False,False,0.088,0.712,p
False,False,0.654,0.837,p
False,False,0.547,0.034,p
False,False,0.656,0.288,p
False,True,0.894,0.816,p
False,True,0.076,0.816,p
True,False,0.863,0.352,n
False,True,0.988,0.961,p
True,True,0.510,0.778,n
False,False,0.370,0.563,p
True,True,0.001,0.616,n
False,True,0.440,0.830,p
True,False,0.701,0.622,p
True,True,0.126,0.244,n
True,False,0.017,0.868,p
True,False,0.633,0.513,p
False,False,0.618,0.810,p
True,False,0.956,0.546,n
True,False,0.823,0.713,n
False,True,0.583,0.932,p
False,True,0.457,0.487,p
True,False,0.606,0.161,n
False,False,0.194,0.653,p
False,True,0.815,0.062,n
True,False,0.582,0.752,p
False,True,0.199,0.907,p
False,False,0.715,0.975,p
True,True,0.889,0.149,n
True,True,0.346,0.697,n
True,False,0.548,0.676,p
False,True,0.913,0.771,p
True,True,0.728,0.449,n
True,False,0.663,0.874,p
False,False,0.617,0.345,p
False,True,0.952,0.851,p
False,False,0.930,0.131,n
True,True,0.639,0.328,n
True,True,0.677,0.769,p
True,False,0.971,0.868,p
True,True,0.313,0.948,n
False,False,0.844,0.397,p
True,True,0.519,0.682,p
False,True,0.282,0.680,p
True,False,0.904,0.870,p
False,True,0.345,0.290,n
False,False,0.380,0.188,p
False,True,0.569,0.752,p
False,False,0.909,0.661,p
True,True,0.286,0.409,p
True,False,0.462,0.818,p
True,True,0.959,0.825,n
False,False,0.260,0.641,p
False,False,0.061,0.999,p
False,True,0.831,0.120,n
False,True,0.955,0.595,n
True,True,0.811,0.917,n
True,True,0.110,0.809,n
False,True,0.647,0.055,n
False,False,0.467,0.318,n
False,False,0.599,0.380,p
False,True,0.372,0.255,n
True,False,0.986,0.591,p
False,True,0.689,0.294,n
False,True,0.013,0.819,p
True,False,0.683,0.012,n
False,False,0.051,0.719,p
False,True,0.823,0.045,n
False,True,0.710,0.817,p
True,False,0.106,0.028,n
True,True,0.703,0.375,n
False,False,0.171,0.387,p
False,True,0.256,0.483,n
True,False,0.756,0.072,n
True,False,0.700,0.744,p
True,False,0.064,0.686,n
True,False,0.299,0.377,n
True,False,0.101,0.158,n
True,True,0.731,0.476,p
True,False,0.455,0.444,p
True,False,0.679,0.596,p
False,True,0.750,0.658,n
False,False,0.407,0.579,p
True,True,0.988,0.803,n
False,True,0.879,0.397,n
False,False,0.304,0.389,p
False,True,0.774,0.380,n
True,False,0.390,0.801,p
False,False,0.027,0.147,p
True,False,0.489,0.705,p
True,False,0.876,0.158,n
True,False,0.117,0.750,n
False,True,0.938,0.186,n
False,False,0.619,0.801,p
True,False,0.513,0.634,n
True,False,0.821,0.143,n
True,True,0.825,0.646,n
True,True,0.552,0.553,n
True,False,0.054,0.963,p
False,True,0.795,0.063,p
True,False,0.242,0.700,n
False,True,0.697,0.982,p
False,True,0.084,0.371,n
False,False,0.243,0.304,p
True,False,0.475,0.227,p
True,False,0.331,0.730,p
True,True,0.238,0.768,n
False,True,0.569,0.972,p
False,True,0.896,0.135,n
True,True,0.554,0.513,n
False,False,0.004,0.080,p
False,False,0.633,0.911,p
True,False,0.528,0.564,p
True,True,0.136,0.428,n
False,False,0.745,0.572,p
False,True,0.771,0.434,n
False,False,0.203,0.346,p
True,False,0.033,0.981,p
False,True,0.884,0.921,p
False,False,0.891,0.089,p
False,False,0.061,0.459,p
True,False,0.153,0.052,n
False,True,0.487,0.226,p
False,True,0.179,0.949,p
True,True,0.532,0.758,n
False,True,0.621,0.959,p
True,False,0.338,0.901,n
False,True,0.438,0.057,n
True,True,0.352,0.327,n
True,True,0.526,0.110,n
False,True,0.290,0.324,n
False,True,0.448,0.319,p
True,True,0.041,0.773,n
False,False,0.292,0.301,p
True,False,0.991,0.876,n
True,True,0.067,0.960,n
False,True,0.191,0.901,p
False,True,0.285,0.721,p
True,True,0.364,0.702,n
True,True,0.712,0.827,n
True,False,0.239,0.290,n
False,False,0.986,0.513,p
False,True,0.869,0.922,n
True,True,0.509,0.342,n
True,False,0.413,0.890,p
True,False,0.386,0.802,p
False,True,0.417,0.150,n
True,False,0.518,0.318,p
False,False,0.789,0.328,n
True,True,0.489,0.980,n
True,False,0.221,0.981,n
False,True,0.203,0.505,n
False,False,0.680,0.111,p
False,True,0.081,0.209,p
False,False,0.244,0.859,p
True,True,0.794,0.763,p
False,False,0.202,0.061,p
False,True,0.021,0.353,n
True,True,0.781,0.438,n
True,False,0.006,0.609,p
True,True,0.621,0.309,n
True,False,0.867,0.605,n
True,False,0.922,0.008,n
True,False,0.383,0.548,p
