@relation SEA
@attribute x real
@attribute y real
@attribute z real
@attribute class {n,p}

@data
1.280,6.088,5.384,n
0.747,5.477,5.466,n
4.876,9.475,1.380,n
1.161,2.791,6.354,p
0.118,2.254,5.551,p
5.569,2.313,7.400,p
6.275,8.427,5.906,n
1.911,5.214,7.207,p
3.293,9.183,9.327,n
5.680,4.054,8.217,n
3.970,6.246,9.840,p
1.092,3.162,6.633,p
1.207,3.617,0.021,p
2.103,0.996,3.718,p
0.594,6.160,2.489,p
1.041,5.208,6.972,p
0.383,6.412,7.263,p
7.114,6.900,6.959,n
4.887,9.883,5.109,n
0.776,8.338,6.544,n
5.720,4.884,4.766,n
3.998,1.544,3.530,p
8.417,3.581,2.035,n
0.652,7.392,5.804,p
0.632,5.691,7.641,p
8.121,3.776,7.310,n
4.131,2.652,4.053,p
3.245,5.724,5.327,p
0.420,6.368,7.724,p
5.693,4.129,6.896,n
3.789,2.151,2.706,p
0.992,9.219,2.449,n
2.793,2.151,4.428,p
4.605,8.450,0.178,p
0.123,2.734,3.595,p
3.503,0.370,0.356,p
7.877,4.941,4.914,n
9.637,4.722,6.461,n
4.457,9.000,1.902,n
8.691,8.062,8.758,n
8.102,8.569,9.078,n
1.493,4.948,2.645,n
3.723,5.817,0.457,n
8.204,2.714,5.423,n
6.874,5.079,0.617,n
0.490,5.291,9.308,p
3.444,9.915,1.309,n
0.748,4.419,9.778,p
0.906,4.651,3.919,p
6.225,1.088,6.249,p
3.111,0.760,0.909,p
5.660,2.960,5.064,p
1.934,8.565,3.242,n
0.491,7.953,1.513,p
4.975,5.238,7.943,n
4.802,9.325,2.046,n
1.942,1.443,2.715,p
7.446,0.719,8.422,n
5.082,1.906,5.088,p
0.278,0.143,7.333,p
4.294,4.074,2.603,n
7.579,5.579,3.458,n
0.373,4.522,9.970,p
5.877,0.443,0.605,p
4.539,6.286,8.033,n
8.157,0.919,0.829,n
0.122,2.225,8.998,p
0.195,8.974,2.727,n
8.377,4.882,7.787,n
0.580,3.358,3.073,p
8.829,4.206,8.198,p
7.352,6.216,7.316,n
1.398,2.120,8.831,p
9.098,1.775,0.845,n
1.295,0.658,8.420,p
4.765,8.160,3.729,n
5.199,6.061,3.792,n
6.937,2.476,7.389,n
6.968,1.624,6.826,p
8.172,1.168,2.088,n
8.490,7.060,6.814,n
9.384,7.205,6.768,n
4.894,3.004,1.873,p
7.042,2.928,6.946,n
4.556,4.663,1.490,n
3.641,5.539,6.521,p
2.084,6.368,2.850,p
0.188,3.606,6.773,p
5.859,2.001,6.990,p
6.341,8.146,3.236,n
7.291,2.904,4.639,n
7.312,3.278,2.696,n
9.583,7.013,3.810,n
0.934,3.895,8.692,p
0.937,3.309,3.493,p
7.113,3.354,6.561,n
5.067,2.536,6.026,n
4.421,2.462,0.877,n
3.014,5.299,6.645,p
5.919,2.925,0.691,p
5.659,3.833,6.724,n
4.484,5.854,4.660,n
1.875,2.217,5.457,p
3.416,1.352,5.044,p
8.869,7.518,7.876,n
7.412,8.307,0.390,n
2.040,8.038,9.394,n
9.611,6.059,7.707,n
5.938,8.977,6.933,n
1.768,5.861,9.712,p
7.419,3.050,6.374,n
5.419,8.760,0.054,n
5.329,0.508,3.698,p
4.312,2.879,6.899,n
5.684,5.936,3.507,n
9.043,8.562,4.326,n
6.232,3.807,3.237,n
5.951,3.204,7.279,n
5.008,1.047,5.155,p
2.144,3.180,5.009,p
6.236,6.007,3.453,n
0.597,9.741,0.238,p
5.358,5.105,0.004,n
2.755,7.249,4.491,n
2.248,4.988,4.740,n
5.066,3.757,5.330,p
6.147,3.278,3.602,n
0.179,7.686,6.397,p
6.888,4.932,3.121,n
7.676,5.851,3.700,n
9.256,8.263,6.555,n
4.742,4.152,2.713,p
1.966,1.761,2.994,p
0.054,0.115,6.242,p
5.782,8.779,9.465,n
2.006,3.528,5.208,p
3.671,4.244,9.750,p
9.552,5.310,9.793,n
4.234,7.982,8.053,n
9.709,4.248,9.766,n
5.439,0.799,5.317,p
6.340,3.888,2.543,p
0.311,2.844,5.362,p
5.238,2.210,8.563,n
6.764,8.632,5.870,n
8.791,9.005,0.839,p
8.722,2.210,2.934,n
8.824,3.013,7.399,n
3.859,7.811,7.712,n
0.772,6.855,0.833,p
5.950,3.660,8.635,n
7.428,0.225,8.160,p
6.171,2.460,2.513,p
2.289,9.505,2.533,n
6.633,2.272,4.913,p
0.658,5.524,6.420,p
9.188,9.752,6.503,p
1.407,2.485,9.804,p
8.428,2.299,1.143,p
1.091,9.179,2.819,n
0.477,1.908,8.987,p
9.606,1.632,1.994,n
3.834,0.587,0.930,p
6.944,0.248,9.878,p
0.355,7.838,8.844,p
8.281,4.744,8.821,n
6.313,4.554,6.697,n
4.688,2.218,9.856,p
7.803,0.065,4.728,n
2.261,6.782,1.385,n
3.099,1.844,3.188,p
8.407,1.271,5.275,n
0.982,5.591,5.230,n
0.466,5.196,5.741,p
3.519,3.973,7.980,p
0.726,7.762,7.278,p
2.405,2.332,5.114,p
3.536,8.937,8.733,n
5.701,8.818,7.392,n
4.641,2.858,9.858,p
8.378,5.118,7.057,n
9.974,6.157,6.609,n
9.893,4.832,7.603,n
9.140,8.183,0.154,n
3.370,3.194,1.014,p
2.243,6.378,6.803,p
7.550,3.228,9.132,n
4.962,6.774,3.094,n
6.140,6.760,4.037,n
2.166,4.386,4.132,n
8.480,6.131,8.241,n
9.736,3.731,2.320,n
3.789,5.478,8.270,n
6.253,3.109,4.109,n
3.637,3.241,8.623,n
0.861,1.136,9.771,p
7.619,0.301,7.911,p
8.859,7.739,0.834,n
4.947,4.670,4.775,n
1.624,7.650,8.045,n
5.780,4.996,0.123,p
0.389,0.039,6.518,p
0.933,2.557,0.988,p
5.575,8.290,6.974,p
8.001,7.946,0.324,n
5.103,3.702,7.932,p
4.088,3.057,7.875,p
0.642,8.047,9.778,p
0.451,4.011,3.781,p
3.651,3.833,2.693,n
3.165,4.215,8.569,p
5.639,5.845,6.745,n
3.527,3.030,0.746,p
7.956,2.858,5.281,n
9.044,4.386,9.984,n
1.844,7.571,3.186,n
9.166,7.339,4.604,n
4.425,7.820,1.932,n
9.110,1.483,4.400,p
1.333,7.499,7.308,p
8.295,4.100,7.545,n
2.956,8.468,8.780,n
3.342,4.273,2.522,p
7.924,9.068,7.134,n
2.142,8.648,8.864,n
4.250,0.831,1.721,n
4.752,1.146,6.965,p
3.927,5.909,6.998,n
6.029,1.868,5.085,p
5.628,7.152,0.903,p
5.533,7.794,0.598,n
6.653,2.450,4.986,n
5.219,9.175,2.729,n
2.922,1.414,4.270,p
6.445,3.572,0.689,n
8.574,3.922,2.506,n
4.638,1.561,8.158,p
7.045,8.569,3.430,n
0.493,5.643,5.835,p
1.092,6.134,5.371,n
1.465,9.040,9.773,n
4.809,9.311,1.995,n
1.553,2.538,8.884,n
4.773,0.878,2.342,n
3.707,0.167,5.437,n
5.494,7.796,0.695,p
3.680,9.611,2.105,n
4.412,4.177,1.935,p
2.406,6.178,0.872,p
0.127,3.599,6.414,p
5.992,8.272,0.810,n
3.750,1.616,1.454,p
5.367,4.767,6.678,n
4.406,6.316,2.118,n
0.995,5.327,5.889,p
0.988,4.418,0.870,p
1.651,9.196,7.562,n
0.771,2.959,4.659,p
1.483,3.261,7.232,n
5.582,0.760,0.175,p
9.437,2.439,3.960,n
1.679,0.797,4.006,p
6.668,4.440,8.639,n
7.909,5.892,6.401,n
2.689,0.253,8.572,p
3.435,3.329,5.803,p
0.307,8.167,3.041,p
9.458,2.839,5.847,n
5.067,3.288,5.706,p
6.611,7.126,5.406,n
5.713,8.926,2.550,n
9.505,6.391,9.176,n
2.299,3.189,1.165,p
8.115,7.534,4.581,n
9.635,6.238,8.970,n
9.921,3.956,8.583,n
7.229,0.934,4.630,p
8.336,1.801,1.254,n
3.009,5.390,5.988,p
5.423,0.688,6.537,p
7.778,8.435,6.014,p
8.443,6.757,8.378,n
4.253,8.666,1.114,n
1.888,0.402,7.115,p
5.149,0.109,6.622,p
8.326,5.369,2.794,n
2.968,4.329,9.131,p
0.195,6.328,9.457,p
5.330,5.189,5.547,p
1.103,3.830,4.660,p
8.167,1.644,8.148,n
4.069,7.152,3.193,n
9.863,2.761,8.427,n
5.864,9.219,6.635,n
9.704,5.371,7.850,p
7.793,3.502,7.710,p
0.112,2.555,5.931,p
0.192,7.543,0.038,p
1.912,5.372,3.085,p
0.506,0.071,8.955,p
0.551,4.608,4.130,p
8.376,0.953,9.888,n
4.674,2.966,1.205,p
3.687,8.815,5.171,n
1.129,7.737,5.616,p
2.522,2.031,0.415,p
1.303,6.269,0.260,p
0.452,4.541,1.423,p
9.928,2.740,4.537,n
7.997,1.505,6.682,n
6.291,8.267,2.263,n
2.513,3.459,5.273,p
5.294,0.563,9.365,p
2.843,5.100,0.785,p
5.287,2.360,6.601,p
4.066,0.513,9.253,p
9.279,0.837,5.683,n
4.365,4.510,3.108,p
1.500,0.193,0.660,n
4.434,0.060,2.989,p
0.721,0.643,9.906,p
4.431,1.483,7.019,p
4.218,2.897,4.680,p
2.597,2.679,3.551,p
0.143,9.624,1.547,n
6.507,0.643,6.101,n
4.144,6.716,4.490,p
6.301,1.256,5.136,p
5.307,8.779,8.891,n
3.137,1.296,3.026,p
8.240,3.867,7.889,n
8.035,5.661,9.332,n
6.477,5.071,6.159,n
5.076,8.011,8.809,p
9.561,5.208,6.485,n
7.162,8.621,9.622,n
5.374,2.577,8.204,n
0.963,5.051,4.930,p
2.413,1.272,5.001,p
4.666,9.049,5.592,n
5.538,8.999,2.018,n
0.871,1.328,8.302,p
6.308,7.360,6.432,n
4.148,6.379,1.847,n
9.699,1.444,1.374,n
0.811,2.099,8.334,p
4.565,1.251,4.425,n
2.384,3.604,7.354,p
0.878,5.509,5.136,p
0.070,0.605,9.214,p
1.135,5.714,0.820,n
1.226,0.707,4.913,p
6.894,2.019,8.990,n
5.978,9.682,7.532,n
2.444,7.483,2.411,n
6.989,1.703,3.562,p
5.771,2.894,1.826,n
5.209,0.505,1.094,p
7.396,5.406,9.406,n
9.820,3.074,2.146,n
0.208,9.392,2.732,n
7.657,5.528,3.515,n
1.936,5.077,8.446,n
8.758,2.158,7.997,n
0.918,2.873,0.039,p
4.069,6.545,1.888,n
9.242,7.476,9.077,n
4.815,1.370,4.475,p
6.010,1.179,1.733,p
1.048,9.352,3.454,p
4.698,1.435,0.951,p
0.944,7.556,8.412,p
8.857,5.866,4.710,n
0.470,5.580,2.638,p
9.183,5.526,1.926,n
8.218,7.814,0.474,n
9.669,1.369,5.802,n
8.907,7.248,0.868,n
0.552,2.740,4.330,p
5.249,3.769,5.650,n
1.243,0.536,1.656,p
2.160,5.333,4.009,p
8.958,1.545,0.541,n
0.590,4.747,8.017,p
0.101,5.353,7.684,p
2.249,7.684,9.800,n
2.937,6.577,6.683,n
9.599,9.808,3.615,n
0.509,3.155,8.623,p
3.818,0.969,8.135,p
8.238,8.359,3.138,n
5.902,3.607,9.000,n
1.248,6.714,0.985,p
1.996,2.681,7.543,p
8.198,5.342,6.989,n
9.961,8.553,8.525,p
5.836,1.426,7.829,p
7.110,1.916,5.591,n
4.869,3.747,5.251,p
7.338,2.018,9.137,n
0.001,6.462,3.433,p
1.236,7.707,9.373,p
2.201,3.088,5.822,p
3.531,9.800,4.412,n
0.153,6.700,9.207,p
4.264,0.975,1.327,n
4.187,7.911,3.794,n
8.126,1.713,5.144,n
5.864,0.180,7.741,p
1.518,1.175,2.629,p
1.594,5.548,2.416,p
0.580,2.779,7.227,p
0.399,2.389,3.540,p
8.279,6.727,5.307,n
0.018,6.049,4.628,p
0.429,7.652,3.634,p
6.517,1.298,8.486,p
8.154,0.018,0.992,p
8.184,5.694,5.891,n
6.139,9.665,7.632,n
5.269,4.849,1.934,n
0.837,1.914,7.013,p
6.973,3.918,5.095,n
5.178,1.067,9.724,p
6.843,2.019,4.207,p
0.806,0.803,8.706,n
1.529,4.700,8.583,p
2.224,9.256,5.182,n
6.916,4.467,9.811,n
1.791,2.034,4.705,p
9.947,1.434,2.225,n
0.279,5.579,5.102,p
6.063,2.130,9.202,p
2.329,3.923,8.113,p
3.909,4.112,3.631,p
2.189,4.294,6.287,p
5.501,0.022,4.764,p
9.878,3.926,3.950,n
1.173,5.849,7.570,p
7.462,3.739,4.976,n
8.753,1.628,0.632,n
9.537,7.196,4.989,n
7.422,4.919,0.848,n
1.189,7.208,5.122,p
5.378,5.963,4.397,n
3.171,7.743,0.385,n
7.295,3.378,4.683,p
2.424,7.795,4.923,n
7.530,8.158,4.891,n
1.003,8.582,7.633,n
0.315,1.324,1.120,n
0.358,8.575,7.447,p
0.653,4.725,6.775,p
7.335,0.520,2.258,p
8.065,4.460,8.389,n
5.104,3.533,8.077,p
6.607,3.975,4.559,n
9.337,9.618,8.007,n
4.582,1.537,7.321,p
8.205,8.684,5.536,n
6.350,8.499,7.740,n
7.969,9.814,7.308,n
5.599,0.701,7.077,p
1.552,6.562,4.126,p
2.304,1.534,8.415,p
9.623,5.825,3.516,n
0.879,9.727,9.115,n
3.040,9.286,4.522,n
9.050,7.175,7.573,n
1.960,9.040,2.292,n
3.110,2.873,2.542,p
6.684,4.188,7.961,n
4.132,4.199,8.185,p
8.611,6.761,5.057,p
4.038,1.493,5.598,n
0.437,4.159,2.004,p
5.950,0.564,1.097,p
8.473,9.495,7.103,n
9.034,9.166,3.636,n
3.426,3.353,2.256,p
0.273,0.896,8.771,p
8.747,8.953,9.267,n
2.239,7.252,1.168,n
3.227,6.505,8.554,n
5.267,4.643,0.861,n
3.571,2.163,2.413,p
6.515,0.945,2.043,p
6.415,6.012,4.006,n
7.090,1.853,5.324,p
3.516,9.156,5.493,n
2.910,2.384,1.820,p
3.380,9.065,0.981,n
2.024,0.855,6.933,p
1.419,0.975,6.276,p
7.792,3.464,1.107,n
0.429,9.192,4.312,n
0.443,6.829,6.895,p
6.520,7.649,1.025,p
2.112,6.127,0.491,p
0.402,0.085,3.903,p
8.748,0.537,4.433,n
1.133,3.331,3.721,n
9.511,8.697,5.521,n
9.986,9.942,7.795,n
1.214,6.663,0.285,p
0.920,3.499,2.110,p
9.499,4.256,6.569,p
0.131,0.158,8.754,p
1.831,1.856,1.030,p
3.682,0.264,1.873,p
4.114,0.046,8.387,p
4.905,7.254,4.378,n
2.770,7.894,4.648,n
1.093,6.175,5.254,n
4.211,6.643,7.306,n
1.398,2.878,8.070,n
6.726,4.589,7.149,p
7.314,4.630,3.633,n
5.046,9.618,1.187,n
0.053,9.666,5.001,n
6.114,6.526,2.760,n
2.599,6.648,5.415,n
3.119,0.470,3.237,p
8.101,1.324,8.852,n
7.174,9.068,0.169,n
4.191,7.443,1.377,n
9.587,6.235,8.235,n
2.665,4.941,1.322,p
9.930,3.688,0.022,n
0.123,7.281,1.706,p
5.729,2.750,5.089,p
4.174,3.465,4.173,p
1.256,8.865,7.394,n
7.915,5.920,7.069,n
2.014,0.342,3.794,p
2.428,5.254,1.625,n
9.973,9.010,0.130,n
9.805,6.336,1.601,n
8.367,4.583,1.131,n
7.877,7.077,5.148,n
7.489,0.133,2.729,p
1.455,0.357,5.577,p
8.840,1.305,7.897,n
8.502,4.590,7.520,p
4.725,1.566,4.232,p
1.160,7.728,6.635,p
2.031,7.514,8.106,n
5.893,6.913,0.739,n
6.305,9.949,0.493,n
5.136,1.012,6.440,p
2.687,0.199,4.414,p
9.797,8.217,7.694,n
9.541,9.517,0.985,n
8.988,7.241,5.627,n
9.060,7.465,8.251,n
1.319,0.790,3.921,p
2.461,4.268,3.036,p
0.041,8.673,4.150,p
2.199,0.374,6.754,p
1.332,5.563,6.501,p
3.034,2.087,8.295,p
0.987,8.051,1.511,n
2.822,3.438,7.110,p
4.163,9.264,1.933,n
5.651,2.157,9.137,n
6.986,1.944,6.779,p
0.056,2.564,1.187,n
5.673,0.178,8.279,p
0.031,5.703,0.213,n
4.199,4.504,3.153,p
3.344,4.901,4.390,p
1.145,7.695,1.681,p
2.540,1.597,8.766,p
0.601,1.017,8.020,n
0.485,7.219,9.070,p
1.697,0.430,3.260,p
8.237,0.695,9.090,p
1.906,1.836,5.167,n
7.925,1.704,2.446,n
5.905,0.919,4.029,p
0.332,7.489,1.579,p
7.627,1.858,7.105,n
7.313,1.030,4.663,p
7.958,5.920,0.138,n
7.362,2.567,6.411,n
8.538,9.970,3.785,n
0.317,3.703,6.781,p
8.558,2.478,2.620,n
6.425,5.692,8.149,n
0.191,2.258,5.982,n
1.115,2.644,2.441,p
6.588,0.132,2.966,p
5.224,9.761,2.955,n
7.481,6.682,3.258,n
6.712,1.725,9.312,p
6.694,9.054,7.203,n
9.483,5.381,7.990,p
5.042,7.486,9.780,n
4.451,0.429,7.460,p
7.588,1.836,8.234,n
1.553,0.939,9.788,p
5.544,5.109,4.276,n
3.902,0.078,0.473,n
3.444,3.771,1.553,p
5.288,6.743,5.188,n
4.825,8.336,9.548,n
4.739,4.172,5.133,p
0.686,9.483,7.322,n
5.146,3.902,3.830,n
5.296,0.939,2.981,n
8.766,7.479,1.594,n
6.881,9.620,8.875,n
6.520,5.966,8.697,n
6.866,0.124,8.001,p
6.142,6.708,5.036,n
1.078,0.713,2.641,p
1.784,9.470,8.360,p
9.645,2.286,9.559,n
6.061,0.445,1.102,p
3.269,5.969,6.294,n
4.227,4.599,8.422,p
0.210,5.083,6.340,p
4.046,4.203,2.310,p
0.955,6.938,9.973,p
2.813,6.702,0.919,n
5.079,7.193,3.423,n
9.078,4.363,1.712,n
8.955,8.130,9.994,n
0.649,3.937,4.487,p
1.058,2.468,9.130,p
1.957,7.048,1.097,n
2.381,1.034,7.650,p
4.320,0.264,8.905,p
0.342,3.689,2.204,p
8.644,7.116,2.548,n
1.191,6.536,1.753,p
9.034,7.373,2.554,p
0.886,6.807,6.264,p
1.407,3.349,6.878,p
1.275,4.110,4.799,p
0.674,3.340,4.984,p
6.481,0.149,3.073,p
2.535,4.609,2.334,p
4.576,4.874,2.307,n
2.885,0.199,8.607,p
9.727,1.927,4.054,n
4.849,2.439,1.455,p
7.329,1.896,8.567,n
0.897,6.315,4.194,p
4.640,7.208,5.138,n
4.015,8.848,0.719,n
0.889,5.215,1.076,p
4.509,4.210,0.040,p
0.492,4.101,1.017,p
2.495,4.867,8.700,p
3.898,7.503,2.086,n
9.490,2.776,3.240,n
2.871,7.272,8.213,n
4.778,3.443,7.709,p
3.743,4.514,5.052,p
0.884,0.891,3.050,p
1.753,4.365,4.899,p
6.717,6.205,7.233,n
0.570,7.865,3.862,p
2.419,1.578,1.364,p
7.481,0.836,2.997,p
4.415,2.680,1.884,p
3.747,4.255,7.097,p
7.659,0.413,4.571,n
1.257,3.074,5.680,p
5.637,9.451,6.410,n
6.721,3.071,2.611,n
2.735,6.198,6.604,p
6.899,5.927,1.082,n
5.780,7.936,5.075,n
7.294,1.915,9.957,p
1.773,3.649,1.083,p
0.166,0.533,4.456,p
2.891,0.535,3.882,p
3.911,2.668,3.965,p
7.906,5.840,9.571,n
4.505,8.436,4.303,n
3.502,5.612,3.321,n
6.123,3.799,6.866,n
3.357,1.731,9.036,p
0.583,7.821,3.492,p
6.198,5.024,8.305,n
3.197,9.387,9.104,n
1.096,7.721,3.482,p
3.171,0.287,4.242,p
6.688,0.369,1.200,p
5.236,3.197,2.558,p
8.512,9.212,0.851,n
7.614,3.560,0.539,n
8.802,0.410,8.113,n
2.530,0.595,8.101,p
3.030,6.375,6.592,n
4.150,3.275,5.432,p
1.510,2.632,1.824,p
1.401,0.121,7.532,p
8.619,1.247,2.325,n
6.787,0.934,5.276,p
0.726,3.361,0.508,p
5.960,2.406,5.193,p
3.313,8.535,9.219,n
7.457,3.525,4.510,n
1.634,6.400,2.180,p
3.246,4.259,2.200,n
1.126,5.205,1.953,p
9.640,9.711,2.283,n
2.810,9.138,9.416,n
0.567,4.574,5.380,p
1.228,0.209,6.833,p
7.149,5.148,2.280,n
2.943,5.357,1.753,n
9.192,6.965,9.088,n
4.013,7.374,3.580,n
7.979,3.773,0.923,n
2.543,5.662,6.528,n
0.386,6.314,1.713,p
4.789,3.237,7.853,p
9.955,9.083,1.680,n
7.544,1.665,5.437,n
0.487,4.132,7.397,p
7.703,0.117,0.249,p
1.320,9.797,2.973,n
7.328,9.864,5.103,n
3.205,3.047,4.642,p
6.518,7.320,8.167,n
1.869,8.524,7.862,n
9.045,2.943,0.884,n
9.414,0.499,6.212,n
9.692,2.392,9.899,n
9.388,9.894,4.625,n
2.007,7.921,1.680,n
4.757,0.810,4.172,p
0.102,9.056,6.636,n
1.767,6.305,0.550,p
8.231,1.275,1.763,n
1.027,0.775,6.063,p
1.049,2.144,4.714,p
6.744,7.463,7.379,n
5.110,3.251,0.711,p
1.369,3.040,2.536,p
1.303,5.512,3.283,p
7.536,3.282,3.499,p
2.367,7.750,4.119,n
1.595,6.719,9.784,p
0.476,4.297,4.470,p
1.860,8.516,1.580,n
1.576,4.266,9.818,p
1.264,8.578,5.495,n
5.600,5.236,8.562,n
8.409,8.592,9.476,n
3.892,2.781,0.218,p
8.165,7.886,3.378,n
1.819,5.153,0.321,p
3.245,9.405,5.484,n
0.498,4.980,5.367,p
6.862,0.277,5.648,p
8.723,8.220,9.278,n
3.959,0.238,7.228,n
4.695,2.962,6.241,p
4.056,2.617,7.420,p
8.678,2.420,5.020,n
0.425,9.940,4.783,n
7.878,7.093,9.730,n
5.745,8.873,8.670,n
9.705,5.526,8.402,n
0.611,7.404,2.965,p
3.407,2.285,5.216,p
6.427,7.216,2.925,n
1.759,1.633,9.601,p
0.757,1.570,7.295,p
0.430,1.096,4.571,n
5.590,1.022,4.032,p
5.443,1.643,1.271,p
8.231,5.480,6.890,n
4.793,9.357,4.143,n
2.000,2.401,7.246,n
1.168,4.200,7.103,p
2.629,7.774,7.222,n
9.870,1.903,9.552,n
3.095,1.834,6.657,p
3.226,4.153,9.863,p
4.769,0.699,6.478,n
5.773,6.843,5.279,n
5.417,7.295,1.218,n
7.026,0.972,3.163,p
5.708,1.454,8.308,p
5.177,3.046,1.024,p
1.449,4.953,8.648,p
1.222,3.043,9.246,p
8.093,0.739,5.127,p
8.285,9.897,3.021,n
3.086,5.861,6.920,p
5.177,8.597,2.204,n
1.899,4.545,1.204,p
4.061,3.021,7.065,p
4.870,4.043,9.058,p
8.803,7.962,4.182,n
9.874,6.886,3.018,n
9.395,4.974,7.625,n
1.385,9.070,6.451,n
2.774,8.350,3.685,n
4.726,2.182,0.640,p
2.456,2.869,9.119,p
7.073,9.749,2.868,p
2.612,1.884,5.997,p
1.930,1.741,6.791,p
8.151,0.152,1.912,p
6.111,5.863,8.019,n
9.998,2.111,7.297,n
3.390,2.955,7.725,p
1.778,9.247,7.014,n
6.393,2.923,2.986,n
1.413,1.761,1.746,p
4.878,8.553,4.902,n
1.380,1.177,3.387,p
4.727,1.020,1.999,p
0.980,6.917,5.648,p
5.253,7.229,1.469,n
0.063,7.668,5.763,n
8.165,2.540,0.108,n
7.925,0.583,2.436,p
8.666,8.258,1.018,n
8.956,8.561,9.043,n
7.311,8.805,2.767,p
0.149,5.817,2.049,p
4.224,6.731,0.476,n
4.438,0.778,1.623,p
9.229,2.563,8.738,n
1.863,6.125,7.510,p
7.630,8.916,1.287,n
8.328,7.117,5.237,n
3.254,2.116,2.775,p
5.913,2.613,2.512,p
0.797,6.156,0.992,p
0.468,0.194,2.376,p
0.362,5.458,9.246,p
3.273,2.675,4.966,n
3.956,7.399,5.224,n
3.448,2.537,4.047,p
1.790,6.831,9.516,n
9.435,4.716,5.084,p
3.580,9.149,0.833,n
5.118,8.036,8.426,n
0.965,6.081,1.488,p
1.934,0.682,9.321,p
7.796,0.171,8.452,p
3.461,0.768,0.405,p
1.363,6.099,0.377,p
3.900,5.590,0.215,n
5.200,9.278,8.793,n
9.238,8.249,5.338,n
1.272,6.516,6.594,n
0.122,3.626,1.516,p
8.910,5.952,0.777,n
4.126,5.709,5.323,n
7.544,7.242,4.948,n
7.765,6.259,5.602,n
3.844,7.534,6.348,n
1.827,0.578,0.502,p
1.450,0.521,4.994,p
6.449,6.461,0.117,n
1.573,0.664,8.359,p
2.835,4.071,1.901,p
0.922,9.580,0.151,n
0.560,8.341,0.836,p
2.400,8.491,0.952,n
6.478,2.152,5.441,p
5.510,0.219,6.333,p
1.413,1.642,4.723,p
6.509,7.390,7.189,n
1.103,2.627,7.040,p
8.697,2.602,5.536,n
4.035,2.417,1.685,p
3.651,5.385,6.352,n
9.794,4.542,1.258,n
7.027,3.816,1.184,n
9.541,3.459,1.368,n
0.233,4.994,5.734,p
3.346,7.951,6.593,n
5.323,9.360,4.401,n
1.300,7.873,3.417,n
6.506,1.269,6.252,p
4.207,7.416,6.055,n
1.589,1.441,3.466,p
3.845,0.350,5.063,p
5.252,4.255,2.319,n
5.048,3.890,9.183,p
4.306,7.914,8.332,n
9.858,3.476,6.090,p
4.416,2.826,9.580,p
7.773,8.639,6.923,n
2.027,4.992,2.906,p
3.431,5.384,6.265,p
7.677,2.109,4.651,n
5.794,4.497,5.303,n
0.795,6.750,0.492,p
3.007,4.474,7.216,p
5.864,0.328,1.695,p
1.979,9.474,0.290,n
9.777,6.266,1.411,n
9.476,4.017,8.539,n
2.410,3.005,8.293,p
5.975,0.610,0.370,p
2.346,3.065,5.095,p
0.311,6.491,9.420,p
9.289,7.417,1.994,n
9.308,4.070,0.463,n
9.874,1.794,3.909,p
2.511,1.929,5.404,n
3.903,4.430,3.970,p
5.429,8.952,3.225,n
2.505,5.262,9.496,p
1.023,0.655,0.809,p
7.174,4.554,1.694,n
0.825,1.349,8.175,p
8.333,8.054,1.601,n
9.839,1.295,5.342,n
9.177,7.526,3.909,n
6.877,1.789,4.515,p
9.682,6.372,8.596,n
7.126,2.129,4.963,n
5.727,8.681,1.208,n
1.241,8.741,1.689,n
2.321,7.727,0.834,p
1.713,5.397,2.156,p
0.402,3.218,2.966,p
1.284,0.083,2.558,p
0.748,3.968,3.956,p
1.665,1.988,4.703,p
3.504,0.671,0.689,p
8.139,5.123,9.510,n
7.604,6.724,7.769,n
2.092,3.666,2.692,p
9.336,2.134,1.493,n
7.194,1.709,3.030,p
7.193,5.478,5.100,n
0.211,6.142,2.429,p
3.522,6.862,5.695,n
4.690,3.044,6.291,p
2.947,9.262,6.415,p
5.772,4.020,6.163,n
8.512,7.320,1.586,n
8.104,9.589,4.484,n
3.025,8.369,1.282,n
9.627,3.576,0.228,n
2.861,1.215,0.133,p
8.206,2.512,7.445,n
7.483,3.990,0.067,n
7.309,1.621,5.776,p
6.757,3.325,3.068,n
9.752,4.691,1.387,n
6.881,4.703,5.349,n
1.289,9.188,6.095,n
0.765,4.095,3.153,p
5.570,2.855,5.527,p
5.225,9.541,8.084,n
1.900,6.173,7.206,p
3.388,9.939,4.281,p
5.789,5.563,5.694,n
1.205,3.127,5.511,p
5.498,6.174,0.651,n
0.249,9.823,2.346,p
8.940,3.779,3.730,n
3.958,5.786,8.233,n
3.882,7.312,1.461,n
5.481,0.632,7.184,p
3.979,4.927,8.263,p
7.388,0.780,2.783,p
5.573,7.462,2.659,n
2.935,0.254,7.467,p
8.790,3.050,1.097,n
5.727,2.755,0.396,p
5.261,0.178,6.055,p
4.757,5.449,6.855,n
7.396,6.433,4.006,n
1.322,0.418,0.752,p
0.779,4.982,0.549,p
4.640,5.943,8.174,n
2.135,3.614,3.036,p
2.924,7.494,0.915,n
5.715,3.429,5.866,n
2.779,7.638,8.954,n
6.931,6.578,7.614,n
5.546,4.188,4.556,n
3.905,7.211,5.265,n
8.540,2.776,8.110,n
5.333,4.961,5.043,n
1.699,6.872,7.345,n
7.215,6.457,5.736,n
0.687,6.065,5.609,p
7.244,7.084,6.990,n
1.769,2.400,4.227,p
5.192,6.885,7.551,n
